row,col,x_die,y_die,raw_q
-65,-1,-1,-65,QY-065X-001
-65,0,0,-65,QY-065X0000
-65,1,1,-65,QY-065X0001
-65,2,2,-65,QY-065X0002
-65,3,3,-65,QY-065X0003
-65,4,4,-65,QY-065X0004
-65,5,5,-65,QY-065X0005
-65,6,6,-65,QY-065X0006
-65,7,7,-65,QY-065X0007
-65,8,8,-65,QY-065X0008
-65,9,9,-65,QY-065X0009
-65,10,10,-65,QY-065X0010
-65,11,11,-65,QY-065X0011
-64,17,17,-64,QY-064X0017
-64,16,16,-64,QY-064X0016
-64,15,15,-64,QY-064X0015
-64,14,14,-64,QY-064X0014
-64,13,13,-64,QY-064X0013
-64,12,12,-64,QY-064X0012
-64,11,11,-64,QY-064X0011
-64,10,10,-64,QY-064X0010
-64,9,9,-64,QY-064X0009
-64,8,8,-64,QY-064X0008
-64,7,7,-64,QY-064X0007
-64,6,6,-64,QY-064X0006
-64,5,5,-64,QY-064X0005
-64,4,4,-64,QY-064X0004
-64,3,3,-64,QY-064X0003
-64,2,2,-64,QY-064X0002
-64,1,1,-64,QY-064X0001
-64,0,0,-64,QY-064X0000
-64,-1,-1,-64,QY-064X-001
-64,-2,-2,-64,QY-064X-002
-64,-3,-3,-64,QY-064X-003
-64,-4,-4,-64,QY-064X-004
-64,-5,-5,-64,QY-064X-005
-64,-6,-6,-64,QY-064X-006
-64,-7,-7,-64,QY-064X-007
-63,-12,-12,-63,QY-063X-012
-63,-11,-11,-63,QY-063X-011
-63,-10,-10,-63,QY-063X-010
-63,-9,-9,-63,QY-063X-009
-63,-8,-8,-63,QY-063X-008
-63,-7,-7,-63,QY-063X-007
-63,-6,-6,-63,QY-063X-006
-63,-5,-5,-63,QY-063X-005
-63,-4,-4,-63,QY-063X-004
-63,-3,-3,-63,QY-063X-003
-63,-2,-2,-63,QY-063X-002
-63,-1,-1,-63,QY-063X-001
-63,0,0,-63,QY-063X0000
-63,1,1,-63,QY-063X0001
-63,2,2,-63,QY-063X0002
-63,3,3,-63,QY-063X0003
-63,4,4,-63,QY-063X0004
-63,5,5,-63,QY-063X0005
-63,6,6,-63,QY-063X0006
-63,7,7,-63,QY-063X0007
-63,8,8,-63,QY-063X0008
-63,9,9,-63,QY-063X0009
-63,10,10,-63,QY-063X0010
-63,11,11,-63,QY-063X0011
-63,12,12,-63,QY-063X0012
-63,13,13,-63,QY-063X0013
-63,14,14,-63,QY-063X0014
-63,15,15,-63,QY-063X0015
-63,16,16,-63,QY-063X0016
-63,17,17,-63,QY-063X0017
-63,18,18,-63,QY-063X0018
-63,19,19,-63,QY-063X0019
-63,20,20,-63,QY-063X0020
-63,21,21,-63,QY-063X0021
-63,22,22,-63,QY-063X0022
-62,25,25,-62,QY-062X0025
-62,24,24,-62,QY-062X0024
-62,23,23,-62,QY-062X0023
-62,22,22,-62,QY-062X0022
-62,21,21,-62,QY-062X0021
-62,20,20,-62,QY-062X0020
-62,19,19,-62,QY-062X0019
-62,18,18,-62,QY-062X0018
-62,17,17,-62,QY-062X0017
-62,16,16,-62,QY-062X0016
-62,15,15,-62,QY-062X0015
-62,14,14,-62,QY-062X0014
-62,13,13,-62,QY-062X0013
-62,12,12,-62,QY-062X0012
-62,11,11,-62,QY-062X0011
-62,10,10,-62,QY-062X0010
-62,9,9,-62,QY-062X0009
-62,8,8,-62,QY-062X0008
-62,7,7,-62,QY-062X0007
-62,6,6,-62,QY-062X0006
-62,5,5,-62,QY-062X0005
-62,4,4,-62,QY-062X0004
-62,3,3,-62,QY-062X0003
-62,2,2,-62,QY-062X0002
-62,1,1,-62,QY-062X0001
-62,0,0,-62,QY-062X0000
-62,-1,-1,-62,QY-062X-001
-62,-2,-2,-62,QY-062X-002
-62,-3,-3,-62,QY-062X-003
-62,-4,-4,-62,QY-062X-004
-62,-5,-5,-62,QY-062X-005
-62,-6,-6,-62,QY-062X-006
-62,-7,-7,-62,QY-062X-007
-62,-8,-8,-62,QY-062X-008
-62,-9,-9,-62,QY-062X-009
-62,-10,-10,-62,QY-062X-010
-62,-11,-11,-62,QY-062X-011
-62,-12,-12,-62,QY-062X-012
-62,-13,-13,-62,QY-062X-013
-62,-14,-14,-62,QY-062X-014
-62,-15,-15,-62,QY-062X-015
-61,-18,-18,-61,QY-061X-018
-61,-17,-17,-61,QY-061X-017
-61,-16,-16,-61,QY-061X-016
-61,-15,-15,-61,QY-061X-015
-61,-14,-14,-61,QY-061X-014
-61,-13,-13,-61,QY-061X-013
-61,-12,-12,-61,QY-061X-012
-61,-11,-11,-61,QY-061X-011
-61,-10,-10,-61,QY-061X-010
-61,-9,-9,-61,QY-061X-009
-61,-8,-8,-61,QY-061X-008
-61,-7,-7,-61,QY-061X-007
-61,-6,-6,-61,QY-061X-006
-61,-5,-5,-61,QY-061X-005
-61,-4,-4,-61,QY-061X-004
-61,-3,-3,-61,QY-061X-003
-61,-2,-2,-61,QY-061X-002
-61,-1,-1,-61,QY-061X-001
-61,0,0,-61,QY-061X0000
-61,1,1,-61,QY-061X0001
-61,2,2,-61,QY-061X0002
-61,3,3,-61,QY-061X0003
-61,4,4,-61,QY-061X0004
-61,5,5,-61,QY-061X0005
-61,6,6,-61,QY-061X0006
-61,7,7,-61,QY-061X0007
-61,8,8,-61,QY-061X0008
-61,9,9,-61,QY-061X0009
-61,10,10,-61,QY-061X0010
-61,11,11,-61,QY-061X0011
-61,12,12,-61,QY-061X0012
-61,13,13,-61,QY-061X0013
-61,14,14,-61,QY-061X0014
-61,15,15,-61,QY-061X0015
-61,16,16,-61,QY-061X0016
-61,17,17,-61,QY-061X0017
-61,18,18,-61,QY-061X0018
-61,19,19,-61,QY-061X0019
-61,20,20,-61,QY-061X0020
-61,21,21,-61,QY-061X0021
-61,22,22,-61,QY-061X0022
-61,23,23,-61,QY-061X0023
-61,24,24,-61,QY-061X0024
-61,25,25,-61,QY-061X0025
-61,26,26,-61,QY-061X0026
-61,27,27,-61,QY-061X0027
-61,28,28,-61,QY-061X0028
-60,31,31,-60,QY-060X0031
-60,30,30,-60,QY-060X0030
-60,29,29,-60,QY-060X0029
-60,28,28,-60,QY-060X0028
-60,27,27,-60,QY-060X0027
-60,26,26,-60,QY-060X0026
-60,25,25,-60,QY-060X0025
-60,24,24,-60,QY-060X0024
-60,23,23,-60,QY-060X0023
-60,22,22,-60,QY-060X0022
-60,21,21,-60,QY-060X0021
-60,20,20,-60,QY-060X0020
-60,19,19,-60,QY-060X0019
-60,18,18,-60,QY-060X0018
-60,17,17,-60,QY-060X0017
-60,16,16,-60,QY-060X0016
-60,15,15,-60,QY-060X0015
-60,14,14,-60,QY-060X0014
-60,13,13,-60,QY-060X0013
-60,12,12,-60,QY-060X0012
-60,11,11,-60,QY-060X0011
-60,10,10,-60,QY-060X0010
-60,9,9,-60,QY-060X0009
-60,8,8,-60,QY-060X0008
-60,7,7,-60,QY-060X0007
-60,6,6,-60,QY-060X0006
-60,5,5,-60,QY-060X0005
-60,4,4,-60,QY-060X0004
-60,3,3,-60,QY-060X0003
-60,2,2,-60,QY-060X0002
-60,1,1,-60,QY-060X0001
-60,0,0,-60,QY-060X0000
-60,-1,-1,-60,QY-060X-001
-60,-2,-2,-60,QY-060X-002
-60,-3,-3,-60,QY-060X-003
-60,-4,-4,-60,QY-060X-004
-60,-5,-5,-60,QY-060X-005
-60,-6,-6,-60,QY-060X-006
-60,-7,-7,-60,QY-060X-007
-60,-8,-8,-60,QY-060X-008
-60,-9,-9,-60,QY-060X-009
-60,-10,-10,-60,QY-060X-010
-60,-11,-11,-60,QY-060X-011
-60,-12,-12,-60,QY-060X-012
-60,-13,-13,-60,QY-060X-013
-60,-14,-14,-60,QY-060X-014
-60,-15,-15,-60,QY-060X-015
-60,-16,-16,-60,QY-060X-016
-60,-17,-17,-60,QY-060X-017
-60,-18,-18,-60,QY-060X-018
-60,-19,-19,-60,QY-060X-019
-60,-20,-20,-60,QY-060X-020
-60,-21,-21,-60,QY-060X-021
-59,-23,-23,-59,QY-059X-023
-59,-22,-22,-59,QY-059X-022
-59,-21,-21,-59,QY-059X-021
-59,-20,-20,-59,QY-059X-020
-59,-19,-19,-59,QY-059X-019
-59,-18,-18,-59,QY-059X-018
-59,-17,-17,-59,QY-059X-017
-59,-16,-16,-59,QY-059X-016
-59,-15,-15,-59,QY-059X-015
-59,-14,-14,-59,QY-059X-014
-59,-13,-13,-59,QY-059X-013
-59,-12,-12,-59,QY-059X-012
-59,-11,-11,-59,QY-059X-011
-59,-10,-10,-59,QY-059X-010
-59,-9,-9,-59,QY-059X-009
-59,-8,-8,-59,QY-059X-008
-59,-7,-7,-59,QY-059X-007
-59,-6,-6,-59,QY-059X-006
-59,-5,-5,-59,QY-059X-005
-59,-4,-4,-59,QY-059X-004
-59,-3,-3,-59,QY-059X-003
-59,-2,-2,-59,QY-059X-002
-59,-1,-1,-59,QY-059X-001
-59,0,0,-59,QY-059X0000
-59,1,1,-59,QY-059X0001
-59,2,2,-59,QY-059X0002
-59,3,3,-59,QY-059X0003
-59,4,4,-59,QY-059X0004
-59,5,5,-59,QY-059X0005
-59,6,6,-59,QY-059X0006
-59,7,7,-59,QY-059X0007
-59,8,8,-59,QY-059X0008
-59,9,9,-59,QY-059X0009
-59,10,10,-59,QY-059X0010
-59,11,11,-59,QY-059X0011
-59,12,12,-59,QY-059X0012
-59,13,13,-59,QY-059X0013
-59,14,14,-59,QY-059X0014
-59,15,15,-59,QY-059X0015
-59,16,16,-59,QY-059X0016
-59,17,17,-59,QY-059X0017
-59,18,18,-59,QY-059X0018
-59,19,19,-59,QY-059X0019
-59,20,20,-59,QY-059X0020
-59,21,21,-59,QY-059X0021
-59,22,22,-59,QY-059X0022
-59,23,23,-59,QY-059X0023
-59,24,24,-59,QY-059X0024
-59,25,25,-59,QY-059X0025
-59,26,26,-59,QY-059X0026
-59,27,27,-59,QY-059X0027
-59,28,28,-59,QY-059X0028
-59,29,29,-59,QY-059X0029
-59,30,30,-59,QY-059X0030
-59,31,31,-59,QY-059X0031
-59,32,32,-59,QY-059X0032
-59,33,33,-59,QY-059X0033
-58,35,35,-58,QY-058X0035
-58,34,34,-58,QY-058X0034
-58,33,33,-58,QY-058X0033
-58,32,32,-58,QY-058X0032
-58,31,31,-58,QY-058X0031
-58,30,30,-58,QY-058X0030
-58,29,29,-58,QY-058X0029
-58,28,28,-58,QY-058X0028
-58,27,27,-58,QY-058X0027
-58,26,26,-58,QY-058X0026
-58,25,25,-58,QY-058X0025
-58,24,24,-58,QY-058X0024
-58,23,23,-58,QY-058X0023
-58,22,22,-58,QY-058X0022
-58,21,21,-58,QY-058X0021
-58,20,20,-58,QY-058X0020
-58,19,19,-58,QY-058X0019
-58,18,18,-58,QY-058X0018
-58,17,17,-58,QY-058X0017
-58,16,16,-58,QY-058X0016
-58,15,15,-58,QY-058X0015
-58,14,14,-58,QY-058X0014
-58,13,13,-58,QY-058X0013
-58,12,12,-58,QY-058X0012
-58,11,11,-58,QY-058X0011
-58,10,10,-58,QY-058X0010
-58,9,9,-58,QY-058X0009
-58,8,8,-58,QY-058X0008
-58,7,7,-58,QY-058X0007
-58,6,6,-58,QY-058X0006
-58,5,5,-58,QY-058X0005
-58,4,4,-58,QY-058X0004
-58,3,3,-58,QY-058X0003
-58,2,2,-58,QY-058X0002
-58,1,1,-58,QY-058X0001
-58,0,0,-58,QY-058X0000
-58,-1,-1,-58,QY-058X-001
-58,-2,-2,-58,QY-058X-002
-58,-3,-3,-58,QY-058X-003
-58,-4,-4,-58,QY-058X-004
-58,-5,-5,-58,QY-058X-005
-58,-6,-6,-58,QY-058X-006
-58,-7,-7,-58,QY-058X-007
-58,-8,-8,-58,QY-058X-008
-58,-9,-9,-58,QY-058X-009
-58,-10,-10,-58,QY-058X-010
-58,-11,-11,-58,QY-058X-011
-58,-12,-12,-58,QY-058X-012
-58,-13,-13,-58,QY-058X-013
-58,-14,-14,-58,QY-058X-014
-58,-15,-15,-58,QY-058X-015
-58,-16,-16,-58,QY-058X-016
-58,-17,-17,-58,QY-058X-017
-58,-18,-18,-58,QY-058X-018
-58,-19,-19,-58,QY-058X-019
-58,-20,-20,-58,QY-058X-020
-58,-21,-21,-58,QY-058X-021
-58,-22,-22,-58,QY-058X-022
-58,-23,-23,-58,QY-058X-023
-58,-24,-24,-58,QY-058X-024
-58,-25,-25,-58,QY-058X-025
-57,-27,-27,-57,QY-057X-027
-57,-26,-26,-57,QY-057X-026
-57,-25,-25,-57,QY-057X-025
-57,-24,-24,-57,QY-057X-024
-57,-23,-23,-57,QY-057X-023
-57,-22,-22,-57,QY-057X-022
-57,-21,-21,-57,QY-057X-021
-57,-20,-20,-57,QY-057X-020
-57,-19,-19,-57,QY-057X-019
-57,-18,-18,-57,QY-057X-018
-57,-17,-17,-57,QY-057X-017
-57,-16,-16,-57,QY-057X-016
-57,-15,-15,-57,QY-057X-015
-57,-14,-14,-57,QY-057X-014
-57,-13,-13,-57,QY-057X-013
-57,-12,-12,-57,QY-057X-012
-57,-11,-11,-57,QY-057X-011
-57,-10,-10,-57,QY-057X-010
-57,-9,-9,-57,QY-057X-009
-57,-8,-8,-57,QY-057X-008
-57,-7,-7,-57,QY-057X-007
-57,-6,-6,-57,QY-057X-006
-57,-5,-5,-57,QY-057X-005
-57,-4,-4,-57,QY-057X-004
-57,-3,-3,-57,QY-057X-003
-57,-2,-2,-57,QY-057X-002
-57,-1,-1,-57,QY-057X-001
-57,0,0,-57,QY-057X0000
-57,1,1,-57,QY-057X0001
-57,2,2,-57,QY-057X0002
-57,3,3,-57,QY-057X0003
-57,4,4,-57,QY-057X0004
-57,5,5,-57,QY-057X0005
-57,6,6,-57,QY-057X0006
-57,7,7,-57,QY-057X0007
-57,8,8,-57,QY-057X0008
-57,9,9,-57,QY-057X0009
-57,10,10,-57,QY-057X0010
-57,11,11,-57,QY-057X0011
-57,12,12,-57,QY-057X0012
-57,13,13,-57,QY-057X0013
-57,14,14,-57,QY-057X0014
-57,15,15,-57,QY-057X0015
-57,16,16,-57,QY-057X0016
-57,17,17,-57,QY-057X0017
-57,18,18,-57,QY-057X0018
-57,19,19,-57,QY-057X0019
-57,20,20,-57,QY-057X0020
-57,21,21,-57,QY-057X0021
-57,22,22,-57,QY-057X0022
-57,23,23,-57,QY-057X0023
-57,24,24,-57,QY-057X0024
-57,25,25,-57,QY-057X0025
-57,26,26,-57,QY-057X0026
-57,27,27,-57,QY-057X0027
-57,28,28,-57,QY-057X0028
-57,29,29,-57,QY-057X0029
-57,30,30,-57,QY-057X0030
-57,31,31,-57,QY-057X0031
-57,32,32,-57,QY-057X0032
-57,33,33,-57,QY-057X0033
-57,34,34,-57,QY-057X0034
-57,35,35,-57,QY-057X0035
-57,36,36,-57,QY-057X0036
-57,37,37,-57,QY-057X0037
-56,39,39,-56,QY-056X0039
-56,38,38,-56,QY-056X0038
-56,37,37,-56,QY-056X0037
-56,36,36,-56,QY-056X0036
-56,35,35,-56,QY-056X0035
-56,34,34,-56,QY-056X0034
-56,33,33,-56,QY-056X0033
-56,32,32,-56,QY-056X0032
-56,31,31,-56,QY-056X0031
-56,30,30,-56,QY-056X0030
-56,29,29,-56,QY-056X0029
-56,28,28,-56,QY-056X0028
-56,27,27,-56,QY-056X0027
-56,26,26,-56,QY-056X0026
-56,25,25,-56,QY-056X0025
-56,24,24,-56,QY-056X0024
-56,23,23,-56,QY-056X0023
-56,22,22,-56,QY-056X0022
-56,21,21,-56,QY-056X0021
-56,20,20,-56,QY-056X0020
-56,19,19,-56,QY-056X0019
-56,18,18,-56,QY-056X0018
-56,17,17,-56,QY-056X0017
-56,16,16,-56,QY-056X0016
-56,15,15,-56,QY-056X0015
-56,14,14,-56,QY-056X0014
-56,13,13,-56,QY-056X0013
-56,12,12,-56,QY-056X0012
-56,11,11,-56,QY-056X0011
-56,10,10,-56,QY-056X0010
-56,9,9,-56,QY-056X0009
-56,8,8,-56,QY-056X0008
-56,7,7,-56,QY-056X0007
-56,6,6,-56,QY-056X0006
-56,5,5,-56,QY-056X0005
-56,4,4,-56,QY-056X0004
-56,3,3,-56,QY-056X0003
-56,2,2,-56,QY-056X0002
-56,1,1,-56,QY-056X0001
-56,0,0,-56,QY-056X0000
-56,-1,-1,-56,QY-056X-001
-56,-2,-2,-56,QY-056X-002
-56,-3,-3,-56,QY-056X-003
-56,-4,-4,-56,QY-056X-004
-56,-5,-5,-56,QY-056X-005
-56,-6,-6,-56,QY-056X-006
-56,-7,-7,-56,QY-056X-007
-56,-8,-8,-56,QY-056X-008
-56,-9,-9,-56,QY-056X-009
-56,-10,-10,-56,QY-056X-010
-56,-11,-11,-56,QY-056X-011
-56,-12,-12,-56,QY-056X-012
-56,-13,-13,-56,QY-056X-013
-56,-14,-14,-56,QY-056X-014
-56,-15,-15,-56,QY-056X-015
-56,-16,-16,-56,QY-056X-016
-56,-17,-17,-56,QY-056X-017
-56,-18,-18,-56,QY-056X-018
-56,-19,-19,-56,QY-056X-019
-56,-20,-20,-56,QY-056X-020
-56,-21,-21,-56,QY-056X-021
-56,-22,-22,-56,QY-056X-022
-56,-23,-23,-56,QY-056X-023
-56,-24,-24,-56,QY-056X-024
-56,-25,-25,-56,QY-056X-025
-56,-26,-26,-56,QY-056X-026
-56,-27,-27,-56,QY-056X-027
-56,-28,-28,-56,QY-056X-028
-56,-29,-29,-56,QY-056X-029
-55,-30,-30,-55,QY-055X-030
-55,-29,-29,-55,QY-055X-029
-55,-28,-28,-55,QY-055X-028
-55,-27,-27,-55,QY-055X-027
-55,-26,-26,-55,QY-055X-026
-55,-25,-25,-55,QY-055X-025
-55,-24,-24,-55,QY-055X-024
-55,-23,-23,-55,QY-055X-023
-55,-22,-22,-55,QY-055X-022
-55,-21,-21,-55,QY-055X-021
-55,-20,-20,-55,QY-055X-020
-55,-19,-19,-55,QY-055X-019
-55,-18,-18,-55,QY-055X-018
-55,-17,-17,-55,QY-055X-017
-55,-16,-16,-55,QY-055X-016
-55,-15,-15,-55,QY-055X-015
-55,-14,-14,-55,QY-055X-014
-55,-13,-13,-55,QY-055X-013
-55,-12,-12,-55,QY-055X-012
-55,-11,-11,-55,QY-055X-011
-55,-10,-10,-55,QY-055X-010
-55,-9,-9,-55,QY-055X-009
-55,-8,-8,-55,QY-055X-008
-55,-7,-7,-55,QY-055X-007
-55,-6,-6,-55,QY-055X-006
-55,-5,-5,-55,QY-055X-005
-55,-4,-4,-55,QY-055X-004
-55,-3,-3,-55,QY-055X-003
-55,-2,-2,-55,QY-055X-002
-55,-1,-1,-55,QY-055X-001
-55,0,0,-55,QY-055X0000
-55,1,1,-55,QY-055X0001
-55,2,2,-55,QY-055X0002
-55,3,3,-55,QY-055X0003
-55,4,4,-55,QY-055X0004
-55,5,5,-55,QY-055X0005
-55,6,6,-55,QY-055X0006
-55,7,7,-55,QY-055X0007
-55,8,8,-55,QY-055X0008
-55,9,9,-55,QY-055X0009
-55,10,10,-55,QY-055X0010
-55,11,11,-55,QY-055X0011
-55,12,12,-55,QY-055X0012
-55,13,13,-55,QY-055X0013
-55,14,14,-55,QY-055X0014
-55,15,15,-55,QY-055X0015
-55,16,16,-55,QY-055X0016
-55,17,17,-55,QY-055X0017
-55,18,18,-55,QY-055X0018
-55,19,19,-55,QY-055X0019
-55,20,20,-55,QY-055X0020
-55,21,21,-55,QY-055X0021
-55,22,22,-55,QY-055X0022
-55,23,23,-55,QY-055X0023
-55,24,24,-55,QY-055X0024
-55,25,25,-55,QY-055X0025
-55,26,26,-55,QY-055X0026
-55,27,27,-55,QY-055X0027
-55,28,28,-55,QY-055X0028
-55,29,29,-55,QY-055X0029
-55,30,30,-55,QY-055X0030
-55,31,31,-55,QY-055X0031
-55,32,32,-55,QY-055X0032
-55,33,33,-55,QY-055X0033
-55,34,34,-55,QY-055X0034
-55,35,35,-55,QY-055X0035
-55,36,36,-55,QY-055X0036
-55,37,37,-55,QY-055X0037
-55,38,38,-55,QY-055X0038
-55,39,39,-55,QY-055X0039
-55,40,40,-55,QY-055X0040
-54,42,42,-54,QY-054X0042
-54,41,41,-54,QY-054X0041
-54,40,40,-54,QY-054X0040
-54,39,39,-54,QY-054X0039
-54,38,38,-54,QY-054X0038
-54,37,37,-54,QY-054X0037
-54,36,36,-54,QY-054X0036
-54,35,35,-54,QY-054X0035
-54,34,34,-54,QY-054X0034
-54,33,33,-54,QY-054X0033
-54,32,32,-54,QY-054X0032
-54,31,31,-54,QY-054X0031
-54,30,30,-54,QY-054X0030
-54,29,29,-54,QY-054X0029
-54,28,28,-54,QY-054X0028
-54,27,27,-54,QY-054X0027
-54,26,26,-54,QY-054X0026
-54,25,25,-54,QY-054X0025
-54,24,24,-54,QY-054X0024
-54,23,23,-54,QY-054X0023
-54,22,22,-54,QY-054X0022
-54,21,21,-54,QY-054X0021
-54,20,20,-54,QY-054X0020
-54,19,19,-54,QY-054X0019
-54,18,18,-54,QY-054X0018
-54,17,17,-54,QY-054X0017
-54,16,16,-54,QY-054X0016
-54,15,15,-54,QY-054X0015
-54,14,14,-54,QY-054X0014
-54,13,13,-54,QY-054X0013
-54,12,12,-54,QY-054X0012
-54,11,11,-54,QY-054X0011
-54,10,10,-54,QY-054X0010
-54,9,9,-54,QY-054X0009
-54,8,8,-54,QY-054X0008
-54,7,7,-54,QY-054X0007
-54,6,6,-54,QY-054X0006
-54,5,5,-54,QY-054X0005
-54,4,4,-54,QY-054X0004
-54,3,3,-54,QY-054X0003
-54,2,2,-54,QY-054X0002
-54,1,1,-54,QY-054X0001
-54,0,0,-54,QY-054X0000
-54,-1,-1,-54,QY-054X-001
-54,-2,-2,-54,QY-054X-002
-54,-3,-3,-54,QY-054X-003
-54,-4,-4,-54,QY-054X-004
-54,-5,-5,-54,QY-054X-005
-54,-6,-6,-54,QY-054X-006
-54,-7,-7,-54,QY-054X-007
-54,-8,-8,-54,QY-054X-008
-54,-9,-9,-54,QY-054X-009
-54,-10,-10,-54,QY-054X-010
-54,-11,-11,-54,QY-054X-011
-54,-12,-12,-54,QY-054X-012
-54,-13,-13,-54,QY-054X-013
-54,-14,-14,-54,QY-054X-014
-54,-15,-15,-54,QY-054X-015
-54,-16,-16,-54,QY-054X-016
-54,-17,-17,-54,QY-054X-017
-54,-18,-18,-54,QY-054X-018
-54,-19,-19,-54,QY-054X-019
-54,-20,-20,-54,QY-054X-020
-54,-21,-21,-54,QY-054X-021
-54,-22,-22,-54,QY-054X-022
-54,-23,-23,-54,QY-054X-023
-54,-24,-24,-54,QY-054X-024
-54,-25,-25,-54,QY-054X-025
-54,-26,-26,-54,QY-054X-026
-54,-27,-27,-54,QY-054X-027
-54,-28,-28,-54,QY-054X-028
-54,-29,-29,-54,QY-054X-029
-54,-30,-30,-54,QY-054X-030
-54,-31,-31,-54,QY-054X-031
-54,-32,-32,-54,QY-054X-032
-53,-33,-33,-53,QY-053X-033
-53,-32,-32,-53,QY-053X-032
-53,-31,-31,-53,QY-053X-031
-53,-30,-30,-53,QY-053X-030
-53,-29,-29,-53,QY-053X-029
-53,-28,-28,-53,QY-053X-028
-53,-27,-27,-53,QY-053X-027
-53,-26,-26,-53,QY-053X-026
-53,-25,-25,-53,QY-053X-025
-53,-24,-24,-53,QY-053X-024
-53,-23,-23,-53,QY-053X-023
-53,-22,-22,-53,QY-053X-022
-53,-21,-21,-53,QY-053X-021
-53,-20,-20,-53,QY-053X-020
-53,-19,-19,-53,QY-053X-019
-53,-18,-18,-53,QY-053X-018
-53,-17,-17,-53,QY-053X-017
-53,-16,-16,-53,QY-053X-016
-53,-15,-15,-53,QY-053X-015
-53,-14,-14,-53,QY-053X-014
-53,-13,-13,-53,QY-053X-013
-53,-12,-12,-53,QY-053X-012
-53,-11,-11,-53,QY-053X-011
-53,-10,-10,-53,QY-053X-010
-53,-9,-9,-53,QY-053X-009
-53,-8,-8,-53,QY-053X-008
-53,-7,-7,-53,QY-053X-007
-53,-6,-6,-53,QY-053X-006
-53,-5,-5,-53,QY-053X-005
-53,-4,-4,-53,QY-053X-004
-53,-3,-3,-53,QY-053X-003
-53,-2,-2,-53,QY-053X-002
-53,-1,-1,-53,QY-053X-001
-53,0,0,-53,QY-053X0000
-53,1,1,-53,QY-053X0001
-53,2,2,-53,QY-053X0002
-53,3,3,-53,QY-053X0003
-53,4,4,-53,QY-053X0004
-53,5,5,-53,QY-053X0005
-53,6,6,-53,QY-053X0006
-53,7,7,-53,QY-053X0007
-53,8,8,-53,QY-053X0008
-53,9,9,-53,QY-053X0009
-53,10,10,-53,QY-053X0010
-53,11,11,-53,QY-053X0011
-53,12,12,-53,QY-053X0012
-53,13,13,-53,QY-053X0013
-53,14,14,-53,QY-053X0014
-53,15,15,-53,QY-053X0015
-53,16,16,-53,QY-053X0016
-53,17,17,-53,QY-053X0017
-53,18,18,-53,QY-053X0018
-53,19,19,-53,QY-053X0019
-53,20,20,-53,QY-053X0020
-53,21,21,-53,QY-053X0021
-53,22,22,-53,QY-053X0022
-53,23,23,-53,QY-053X0023
-53,24,24,-53,QY-053X0024
-53,25,25,-53,QY-053X0025
-53,26,26,-53,QY-053X0026
-53,27,27,-53,QY-053X0027
-53,28,28,-53,QY-053X0028
-53,29,29,-53,QY-053X0029
-53,30,30,-53,QY-053X0030
-53,31,31,-53,QY-053X0031
-53,32,32,-53,QY-053X0032
-53,33,33,-53,QY-053X0033
-53,34,34,-53,QY-053X0034
-53,35,35,-53,QY-053X0035
-53,36,36,-53,QY-053X0036
-53,37,37,-53,QY-053X0037
-53,38,38,-53,QY-053X0038
-53,39,39,-53,QY-053X0039
-53,40,40,-53,QY-053X0040
-53,41,41,-53,QY-053X0041
-53,42,42,-53,QY-053X0042
-53,43,43,-53,QY-053X0043
-52,45,45,-52,QY-052X0045
-52,44,44,-52,QY-052X0044
-52,43,43,-52,QY-052X0043
-52,42,42,-52,QY-052X0042
-52,41,41,-52,QY-052X0041
-52,40,40,-52,QY-052X0040
-52,39,39,-52,QY-052X0039
-52,38,38,-52,QY-052X0038
-52,37,37,-52,QY-052X0037
-52,36,36,-52,QY-052X0036
-52,35,35,-52,QY-052X0035
-52,34,34,-52,QY-052X0034
-52,33,33,-52,QY-052X0033
-52,32,32,-52,QY-052X0032
-52,31,31,-52,QY-052X0031
-52,30,30,-52,QY-052X0030
-52,29,29,-52,QY-052X0029
-52,28,28,-52,QY-052X0028
-52,27,27,-52,QY-052X0027
-52,26,26,-52,QY-052X0026
-52,25,25,-52,QY-052X0025
-52,24,24,-52,QY-052X0024
-52,23,23,-52,QY-052X0023
-52,22,22,-52,QY-052X0022
-52,21,21,-52,QY-052X0021
-52,20,20,-52,QY-052X0020
-52,19,19,-52,QY-052X0019
-52,18,18,-52,QY-052X0018
-52,17,17,-52,QY-052X0017
-52,16,16,-52,QY-052X0016
-52,15,15,-52,QY-052X0015
-52,14,14,-52,QY-052X0014
-52,13,13,-52,QY-052X0013
-52,12,12,-52,QY-052X0012
-52,11,11,-52,QY-052X0011
-52,10,10,-52,QY-052X0010
-52,9,9,-52,QY-052X0009
-52,8,8,-52,QY-052X0008
-52,7,7,-52,QY-052X0007
-52,6,6,-52,QY-052X0006
-52,5,5,-52,QY-052X0005
-52,4,4,-52,QY-052X0004
-52,3,3,-52,QY-052X0003
-52,2,2,-52,QY-052X0002
-52,1,1,-52,QY-052X0001
-52,0,0,-52,QY-052X0000
-52,-1,-1,-52,QY-052X-001
-52,-2,-2,-52,QY-052X-002
-52,-3,-3,-52,QY-052X-003
-52,-4,-4,-52,QY-052X-004
-52,-5,-5,-52,QY-052X-005
-52,-6,-6,-52,QY-052X-006
-52,-7,-7,-52,QY-052X-007
-52,-8,-8,-52,QY-052X-008
-52,-9,-9,-52,QY-052X-009
-52,-10,-10,-52,QY-052X-010
